user,item,rating
3760,594,5.0
3760,706,3.0
3760,1811,5.0
3760,1998,1.0
3760,2361,5.0
3761,594,3.0
3761,595,3.0
3761,1534,3.0
3761,1536,3.0
3761,1538,3.0
3762,594,4.0
3762,1373,5.0
3762,2070,2.0
3762,2111,5.0
3762,2265,4.0
3763,595,5.0
3763,1156,5.0
3763,1283,4.0
3763,1823,5.0
3763,1916,5.0
3763,1998,5.0
3764,595,4.0
3764,1518,5.0
3764,1629,4.0
3764,1746,4.0
3764,1828,5.0
3764,1916,5.0
3765,595,4.0
3765,604,4.0
3765,1518,4.0
3765,1592,4.0
3765,1958,4.0
3766,596,4.0
3766,827,5.0
3766,1239,5.0
3766,1242,5.0
3766,1293,5.0
3766,1318,5.0
3766,1321,5.0
3766,1325,4.0
3766,1446,4.0
3766,1454,5.0
3766,1637,3.0
3767,597,4.0
3767,900,4.0
3767,1571,4.0
3767,1933,4.0
3767,2180,4.0
3768,597,5.0
3768,833,5.0
3768,1184,5.0
3768,1186,5.0
3768,2080,5.0
3769,598,1.0
3769,608,1.0
3769,734,1.0
3769,1210,1.0
3769,1286,1.0
3769,1399,3.0
3770,599,5.0
3770,768,4.0
3770,845,5.0
3770,1006,4.0
3770,1050,5.0
3770,1277,5.0
3770,1518,5.0
3770,1628,4.0
3770,1767,5.0
3770,1973,5.0
3771,600,5.0
3771,664,4.0
3771,707,5.0
3771,753,5.0
3771,766,5.0
3771,794,4.0
3771,1904,5.0
3771,2221,5.0
3771,2297,5.0
3771,2382,5.0
3772,600,3.0
3772,1667,5.0
3772,1852,5.0
3772,1871,5.0
3772,1880,5.0
3772,2152,4.0
3772,2326,4.0
3773,600,5.0
3773,832,3.0
3773,910,5.0
3773,1172,2.0
3773,1881,4.0
3774,600,5.0
3774,637,5.0
3774,820,4.0
3774,1668,5.0
3774,1826,5.0
3775,602,5.0
3775,747,3.0
3775,874,5.0
3775,916,5.0
3775,1185,3.0
3775,1247,5.0
3775,1278,1.0
3775,1539,5.0
3775,1910,4.0
3775,1931,3.0
3775,1936,4.0
3776,602,5.0
3776,1321,5.0
3776,1768,3.0
3776,1987,5.0
3776,2095,5.0
3776,2309,4.0
3777,602,5.0
3777,778,4.0
3777,1083,5.0
3777,1355,4.0
3777,1402,4.0
3777,1476,4.0
3777,1635,5.0
3777,1664,5.0
3777,1789,3.0
3777,1870,4.0
3777,2038,4.0
3777,2078,5.0
3777,2104,5.0
3777,2292,5.0
3777,2309,4.0
3778,602,2.0
3778,1005,5.0
3778,1414,4.0
3778,1450,5.0
3778,1460,5.0
3779,602,3.0
3779,1216,4.0
3779,1242,3.0
3779,1316,4.0
3779,1323,4.0
3779,1450,2.0
3780,602,2.0
3780,669,5.0
3780,1391,4.0
3780,1706,5.0
3780,1763,5.0
3780,1981,3.0
3780,2195,5.0
3780,2384,5.0
3781,602,5.0
3781,636,5.0
3781,816,5.0
3781,829,4.0
3781,1021,5.0
3781,1083,4.0
3781,1379,5.0
3781,1589,5.0
3781,1614,5.0
3781,1719,5.0
3781,1891,5.0
3781,1960,5.0
3781,2067,5.0
3781,2099,5.0
3781,2100,5.0
3781,2226,4.0
3782,602,4.0
3782,805,5.0
3782,1216,5.0
3782,1223,5.0
3782,1684,5.0
3783,602,5.0
3783,669,5.0
3783,1242,5.0
3783,1318,5.0
3783,1323,4.0
3783,1361,4.0
3783,1409,3.0
3783,1517,5.0
3783,1743,5.0
3783,1798,5.0
3783,1800,5.0
3783,2410,4.0
3784,603,5.0
3784,1382,5.0
3784,1507,5.0
3784,1565,4.0
3784,1833,5.0
3785,603,5.0
3785,709,5.0
3785,1075,4.0
3785,1298,5.0
3785,1341,5.0
3785,1482,5.0
3785,2355,4.0
3786,604,5.0
3786,1096,5.0
3786,1101,5.0
3786,1432,5.0
3786,2160,5.0
3787,604,5.0
3787,628,5.0
3787,1102,4.0
3787,1221,5.0
3787,1227,1.0
3787,1261,5.0
3787,1461,3.0
3787,1652,5.0
3787,1804,3.0
3787,2216,5.0
3788,608,5.0
3788,869,4.0
3788,920,4.0
3788,1365,4.0
3788,1822,5.0
3788,1838,5.0
3788,2028,5.0
3788,2116,5.0
3788,2183,4.0
3789,608,5.0
3789,669,4.0
3789,671,5.0
3789,677,4.0
3789,805,5.0
3789,920,5.0
3789,922,5.0
3789,994,5.0
3789,1223,4.0
3789,1243,5.0
3789,1321,5.0
3789,1364,5.0
3789,1365,5.0
3789,1454,5.0
3789,1742,5.0
3789,1925,5.0
3789,2200,5.0
3789,2309,5.0
3790,611,5.0
3790,651,5.0
3790,849,5.0
3790,1443,5.0
3790,1814,4.0
3790,2181,3.0
3790,2258,5.0
3791,611,4.0
3791,661,5.0
3791,663,5.0
3791,1369,4.0
3791,1752,3.0
3792,612,5.0
3792,700,5.0
3792,746,5.0
3792,1541,5.0
3792,1603,5.0
3792,1649,4.0
3792,2025,4.0
3793,612,5.0
3793,617,4.0
3793,1294,5.0
3793,1658,3.0
3793,1881,4.0
3793,1883,3.0
3794,614,5.0
3794,1087,5.0
3794,1474,5.0
3794,1903,5.0
3794,2190,5.0
3795,615,5.0
3795,1027,3.0
3795,1383,4.0
3795,1594,1.0
3795,1663,1.0
3795,1776,1.0
3796,616,5.0
3796,703,5.0
3796,925,5.0
3796,1170,5.0
3796,1291,5.0
3796,1666,5.0
3797,617,5.0
3797,1476,5.0
3797,1871,5.0
3797,1942,5.0
3797,2064,5.0
3797,2099,4.0
3797,2329,4.0
3797,2330,5.0
3797,2331,5.0
3797,2333,5.0
3797,2355,5.0
3798,617,5.0
3798,675,5.0
3798,1461,5.0
3798,1542,3.0
3798,1787,5.0
3798,1882,4.0
3798,1895,5.0
3798,1898,4.0
3798,2278,5.0
3798,2338,4.0
3798,2346,3.0
3798,2388,5.0
3798,2390,4.0
3799,617,5.0
3799,1318,5.0
3799,1666,5.0
3799,1963,5.0
3799,2250,4.0
3800,617,5.0
3800,1009,5.0
3800,1799,4.0
3800,1902,4.0
3800,2038,5.0
3800,2182,5.0
3800,2285,4.0
3800,2288,4.0
3800,2325,4.0
3800,2369,5.0
3801,617,5.0
3801,683,4.0
3801,1803,3.0
3801,2065,4.0
3801,2326,4.0
3802,617,4.0
3802,1031,4.0
3802,1198,4.0
3802,1332,4.0
3802,1523,4.0
3802,1757,5.0
3802,1797,5.0
3802,1801,4.0
3802,1804,5.0
3802,1821,5.0
3802,1873,5.0
3802,1987,4.0
3802,2038,5.0
3802,2152,4.0
3802,2271,5.0
3802,2322,3.0
3803,617,4.0
3803,1789,5.0
3803,1984,5.0
3803,2079,2.0
3803,2257,4.0
3804,618,5.0
3804,1129,5.0
3804,1202,5.0
3804,1566,4.0
3804,2130,4.0
3804,2296,4.0
3805,618,5.0
3805,859,4.0
3805,916,5.0
3805,1333,4.0
3805,1435,3.0
3805,1453,4.0
3805,1706,4.0
3805,1905,4.0
3805,2059,4.0
3805,2412,5.0
3806,618,4.0
3806,806,4.0
3806,991,5.0
3806,1003,5.0
3806,1104,5.0
3806,1128,5.0
3806,1240,3.0
3806,1260,4.0
3806,1285,4.0
3806,1296,4.0
3806,1334,3.0
3806,1347,4.0
3806,1351,3.0
3806,1697,4.0
3806,1749,3.0
3806,2236,5.0
3806,2351,3.0
3807,618,5.0
3807,796,4.0
3807,928,4.0
3807,1333,5.0
3807,1697,5.0
3807,1894,5.0
3807,2116,3.0
3807,2155,4.0
3807,2306,1.0
3808,618,5.0
3808,640,4.0
3808,994,5.0
3808,1125,5.0
3808,1135,5.0
3808,1885,4.0
3808,1886,4.0
3808,1950,5.0
3808,2268,1.0
3808,2283,5.0
3809,619,5.0
3809,1135,5.0
3809,1675,3.0
3809,1753,4.0
3809,1885,5.0
3809,1963,5.0
3809,2254,4.0
3809,2278,4.0
3809,2296,4.0
3809,2312,4.0
3809,2327,5.0
3810,619,5.0
3810,824,4.0
3810,1293,5.0
3810,1322,4.0
3810,1331,4.0
3810,1341,4.0
3810,1481,4.0
3810,1653,5.0
3810,1670,4.0
3810,1675,4.0
3810,1805,5.0
3810,1827,5.0
3811,619,5.0
3811,1062,5.0
3811,1147,5.0
3811,1786,5.0
3811,2168,5.0
3811,2171,5.0
3812,619,5.0
3812,741,5.0
3812,1112,5.0
3812,2190,5.0
3812,2263,5.0
3813,619,5.0
3813,1632,5.0
3813,1744,4.0
3813,1821,5.0
3813,1885,4.0
3813,1944,5.0
3813,1987,4.0
3813,2060,4.0
3813,2152,5.0
3813,2180,4.0
3813,2331,5.0
3813,2333,5.0
3814,619,5.0
3814,1799,4.0
3814,1960,5.0
3814,2151,5.0
3814,2180,3.0
3814,2199,4.0
3814,2291,4.0
3814,2315,3.0
3815,619,5.0
3815,664,5.0
3815,988,4.0
3815,1128,5.0
3815,1296,5.0
3815,1452,5.0
3815,1468,4.0
3815,1482,5.0
3815,1878,3.0
3815,1896,3.0
3815,2038,5.0
3815,2062,5.0
3815,2116,5.0
3815,2360,3.0
3816,619,4.0
3816,1817,4.0
3816,2167,4.0
3816,2171,4.0
3816,2285,4.0
3817,619,5.0
3817,669,5.0
3817,673,5.0
3817,824,5.0
3817,1259,5.0
3817,1266,4.0
3817,1295,5.0
3817,1299,5.0
3817,1419,4.0
3817,1452,4.0
3817,1454,5.0
3817,1480,5.0
3817,1539,5.0
3817,1730,5.0
3817,1735,3.0
3817,2109,5.0
3817,2138,4.0
3817,2204,5.0
3817,2283,5.0
3818,619,5.0
3818,674,5.0
3818,779,4.0
3818,1918,5.0
3818,1954,5.0
3819,619,4.0
3819,854,4.0
3819,1185,3.0
3819,1259,5.0
3819,1400,5.0
3819,1401,3.0
3819,1419,4.0
3819,1622,4.0
3819,1688,5.0
3819,1822,4.0
3819,1885,5.0
3819,2100,4.0
3819,2140,4.0
3819,2220,3.0
3820,619,5.0
3820,824,5.0
3820,1240,5.0
3820,1271,5.0
3820,1891,5.0
3820,1893,5.0
3820,1949,5.0
3820,1965,5.0
3820,1966,5.0
3820,1975,5.0
3820,2072,5.0
3820,2116,5.0
3820,2151,5.0
3820,2294,5.0
3820,2299,5.0
3820,2371,5.0
3821,619,5.0
3821,628,4.0
3821,755,5.0
3821,1295,4.0
3821,1337,4.0
3821,1643,4.0
3821,1661,5.0
3821,1981,4.0
3821,2133,4.0
3822,619,5.0
3822,1337,5.0
3822,1482,5.0
3822,1675,4.0
3822,1798,4.0
3822,2293,5.0
3823,619,4.0
3823,1147,4.0
3823,1412,4.0
3823,1651,4.0
3823,1720,4.0
3823,2068,4.0
3824,619,5.0
3824,750,4.0
3824,787,4.0
3824,1088,5.0
3824,2375,4.0
3825,619,5.0
3825,998,4.0
3825,1382,5.0
3825,1737,5.0
3825,2081,5.0
3826,619,5.0
3826,1216,5.0
3826,1398,5.0
3826,1400,5.0
3826,1697,5.0
3826,1730,4.0
3826,1799,4.0
3826,1875,5.0
3826,1878,5.0
3826,2099,5.0
3826,2104,3.0
3826,2413,5.0
3827,619,5.0
3827,1812,4.0
3827,1913,5.0
3827,1923,5.0
3827,1947,3.0
3827,2177,3.0
3828,619,5.0
3828,1800,5.0
3828,1821,4.0
3828,1848,4.0
3828,2169,5.0
3828,2290,5.0
3829,619,3.0
3829,1016,3.0
3829,1147,3.0
3829,1391,4.0
3829,1441,4.0
3829,1548,4.0
3829,1627,4.0
3829,1644,4.0
3829,1797,4.0
3829,1879,4.0
3829,2096,4.0
3829,2097,4.0
3829,2099,4.0
3829,2104,5.0
3829,2350,5.0
3829,2372,5.0
3829,2382,5.0
3830,620,5.0
3830,636,5.0
3830,1031,5.0
3830,1792,5.0
3830,1902,5.0
3830,2381,3.0
3831,620,5.0
3831,911,3.0
3831,914,1.0
3831,915,3.0
3831,1201,5.0
3831,1437,4.0
3832,621,5.0
3832,625,5.0
3832,884,3.0
3832,921,5.0
3832,935,5.0
3832,1132,5.0
3832,1156,5.0
3832,1182,5.0
3833,621,5.0
3833,1074,5.0
3833,1206,5.0
3833,1214,5.0
3833,1357,5.0
3834,624,4.0
3834,1014,5.0
3834,1116,1.0
3834,1424,5.0
3834,1978,4.0
3835,624,3.0
3835,1512,5.0
3835,1889,1.0
3835,2096,5.0
3835,2135,4.0
3836,624,5.0
3836,812,5.0
3836,936,5.0
3836,962,3.0
3836,1293,5.0
3836,1540,5.0
3836,1892,5.0
3836,1978,5.0
3836,2038,5.0
3837,625,5.0
3837,716,2.0
3837,1006,2.0
3837,1184,1.0
3837,1186,2.0
3838,626,4.0
3838,1542,4.0
3838,1610,5.0
3838,1809,4.0
3838,1903,3.0
3839,628,4.0
3839,877,4.0
3839,1563,4.0
3839,1798,5.0
3839,1799,5.0
3839,1804,5.0
3839,2271,5.0
3840,628,5.0
3840,1427,5.0
3840,1454,5.0
3840,1849,4.0
3840,2041,5.0
3840,2317,4.0
3840,2330,4.0
3841,628,5.0
3841,928,4.0
3841,1147,4.0
3841,1332,5.0
3841,1873,5.0
3841,1944,3.0
3841,1951,3.0
3841,2039,4.0
3841,2188,5.0
3842,628,5.0
3842,1148,5.0
3842,1331,5.0
3842,1797,5.0
3842,1799,5.0
3842,1829,5.0
3842,2039,4.0
3843,628,5.0
3843,1520,5.0
3843,1596,5.0
3843,1682,5.0
3843,1980,5.0
3844,629,5.0
3844,1190,2.0
3844,1501,5.0
3844,1632,2.0
3844,1958,5.0
3845,629,5.0
3845,1201,5.0
3845,1504,4.0
3845,2067,4.0
3845,2180,4.0
3846,630,4.0
3846,1293,5.0
3846,1890,5.0
3846,1965,4.0
3846,2067,5.0
3847,630,5.0
3847,848,5.0
3847,1342,5.0
3847,1630,5.0
3847,1738,5.0
3848,631,3.0
3848,1099,4.0
3848,1588,4.0
3848,1687,4.0
3848,1802,4.0
3848,2189,4.0
3848,2205,4.0
3849,631,3.0
3849,1224,5.0
3849,1298,5.0
3849,1355,3.0
3849,1361,1.0
3849,1411,4.0
3849,1480,5.0
3849,1497,5.0
3849,1544,5.0
3849,1666,4.0
3849,1675,4.0
3849,1689,4.0
3849,1724,4.0
3849,1821,5.0
3849,1827,2.0
3849,1838,4.0
3849,2007,4.0
3849,2123,4.0
3849,2225,3.0
3849,2233,3.0
3849,2239,5.0
3849,2257,5.0
3849,2306,3.0
3849,2331,4.0
3850,631,4.0
3850,1963,4.0
3850,2223,3.0
3850,2303,5.0
3850,2352,4.0
3851,631,4.0
3851,1386,5.0
3851,2245,4.0
3851,2251,4.0
3851,2257,4.0
3851,2298,3.0
3851,2305,5.0
3852,631,5.0
3852,869,5.0
3852,1709,5.0
3852,1789,5.0
3852,1792,5.0
3852,1937,5.0
3852,2164,5.0
3852,2230,5.0
3852,2256,5.0
3852,2325,5.0
3852,2347,4.0
3852,2377,4.0
3852,2402,5.0
3853,631,3.0
3853,1198,5.0
3853,1224,5.0
3853,1321,4.0
3853,1365,5.0
3853,1378,5.0
3853,1452,5.0
3853,1454,5.0
3853,1671,4.0
3853,1944,5.0
3853,2254,5.0
3853,2275,5.0
3853,2325,5.0
3853,2363,5.0
3853,2371,5.0
3854,635,5.0
3854,1342,5.0
3854,1565,4.0
3854,1596,4.0
3854,1750,4.0
3855,636,5.0
3855,922,5.0
3855,1202,5.0
3855,1403,5.0
3855,1697,5.0
3855,1878,5.0
3856,636,5.0
3856,1334,3.0
3856,1506,4.0
3856,1901,4.0
3856,1990,3.0
3857,637,3.0
3857,1240,5.0
3857,1438,3.0
3857,1561,2.0
3857,1696,4.0
3857,2116,5.0
3857,2377,5.0
3857,2394,3.0
3858,639,4.0
3858,862,5.0
3858,1338,5.0
3858,1661,4.0
3858,2173,2.0
3858,2179,4.0
3858,2293,5.0
3858,2315,4.0
3858,2324,4.0
3859,639,5.0
3859,793,5.0
3859,895,5.0
3859,1201,4.0
3859,1330,4.0
3860,639,5.0
3860,982,3.0
3860,1244,3.0
3860,1252,5.0
3860,1255,5.0
3860,1318,5.0
3860,1449,3.0
3860,1551,3.0
3860,1960,4.0
3860,2313,3.0
3860,2350,5.0
3861,639,5.0
3861,836,4.0
3861,1031,5.0
3861,1309,4.0
3861,1334,4.0
3861,1335,5.0
3861,1495,5.0
3861,1578,4.0
3861,1697,4.0
3861,1760,4.0
3861,1875,5.0
3861,2100,5.0
3861,2151,4.0
3861,2366,5.0
3862,639,4.0
3862,805,4.0
3862,829,3.0
3862,849,5.0
3862,1216,5.0
3862,1243,5.0
3862,1266,1.0
3862,1334,3.0
3862,1434,5.0
3862,1661,5.0
3862,1762,5.0
3862,2389,5.0
3863,640,2.0
3863,836,5.0
3863,1683,5.0
3863,1698,4.0
3863,1875,5.0
3863,1891,5.0
3863,2067,5.0
3863,2079,3.0
3863,2098,5.0
3863,2407,3.0
3863,2410,5.0
3864,640,4.0
3864,755,4.0
3864,1078,5.0
3864,1117,4.0
3864,1798,3.0
3864,1891,4.0
3864,1937,4.0
3864,2062,4.0
3864,2098,4.0
3864,2196,4.0
3864,2275,3.0
3864,2278,3.0
3864,2309,4.0
3864,2325,4.0
3864,2362,5.0
3864,2413,4.0
3865,640,4.0
3865,1572,5.0
3865,1882,5.0
3865,1957,5.0
3865,2038,5.0
3865,2121,5.0
3865,2255,5.0
3865,2357,5.0
3865,2363,3.0
3866,640,4.0
3866,1409,1.0
3866,1675,1.0
3866,2216,5.0
3866,2417,5.0
3867,640,4.0
3867,824,3.0
3867,920,4.0
3867,1242,4.0
3867,1243,4.0
3867,1312,3.0
3867,1318,2.0
3867,1326,4.0
3867,1361,4.0
3867,1454,3.0
3867,1460,5.0
3867,1980,5.0
3867,1986,4.0
3868,640,5.0
3868,669,5.0
3868,2024,5.0
3868,2062,5.0
3868,2232,4.0
3869,640,4.0
3869,749,5.0
3869,1091,5.0
3869,1455,4.0
3869,1643,3.0
3869,1675,4.0
3869,2224,4.0
3869,2269,2.0
3869,2372,5.0
3869,2391,4.0
3869,2411,4.0
3870,643,5.0
3870,644,5.0
3870,783,5.0
3870,897,4.0
3870,980,5.0
3871,645,5.0
3871,1243,5.0
3871,1724,4.0
3871,1804,4.0
3871,1994,5.0
3872,646,5.0
3872,1438,1.0
3872,1707,1.0
3872,1992,3.0
3872,2218,4.0
3873,646,5.0
3873,728,5.0
3873,1069,4.0
3873,1070,5.0
3873,1373,5.0
3873,1725,4.0
3873,1968,5.0
3874,647,5.0
3874,911,5.0
3874,915,5.0
3874,1703,5.0
3874,1731,5.0
3875,649,1.0
3875,848,5.0
3875,1152,5.0
3875,1175,5.0
3875,1277,5.0
3876,649,5.0
3876,1295,5.0
3876,1882,3.0
3876,2090,5.0
3876,2171,4.0
3876,2319,3.0
3876,2320,5.0
3876,2406,5.0
3877,650,5.0
3877,1340,4.0
3877,1357,5.0
3877,1438,1.0
3877,2280,1.0
3878,654,5.0
3878,1484,5.0
3878,1512,5.0
3878,1534,5.0
3878,1592,5.0
3878,1824,5.0
3879,656,5.0
3879,827,5.0
3879,960,3.0
3879,1512,5.0
3879,1769,5.0
3880,662,4.0
3880,817,5.0
3880,1440,5.0
3880,1628,2.0
3880,2071,5.0
3881,662,5.0
3881,795,1.0
3881,1329,3.0
3881,1424,5.0
3881,1689,4.0
3881,1804,5.0
3881,1838,4.0
3881,2090,5.0
3881,2271,5.0
3882,662,5.0
3882,794,5.0
3882,868,2.0
3882,1078,4.0
3882,1454,5.0
3882,1474,5.0
3882,1482,4.0
3882,1546,5.0
3882,1689,5.0
3882,1827,5.0
3882,1937,3.0
3882,2062,5.0
3882,2172,5.0
3882,2220,4.0
3882,2235,5.0
3882,2315,3.0
3882,2363,5.0
3883,662,2.0
3883,831,5.0
3883,1287,2.0
3883,1596,1.0
3883,1918,2.0
3884,663,5.0
3884,749,4.0
3884,828,4.0
3884,979,5.0
3884,994,4.0
3884,1026,2.0
3884,1046,5.0
3884,1116,5.0
3884,1336,3.0
3884,1526,5.0
3884,1697,5.0
3884,1852,5.0
3884,1871,5.0
3884,1875,5.0
3884,1878,4.0
3884,1880,5.0
3884,1881,5.0
3884,1886,5.0
3884,1889,5.0
3884,1932,5.0
3884,1987,5.0
3884,2028,5.0
3884,2039,3.0
3884,2076,3.0
3884,2099,5.0
3884,2169,5.0
3884,2170,4.0
3884,2236,5.0
3885,663,2.0
3885,755,4.0
3885,1092,4.0
3885,1298,5.0
3885,1299,5.0
3885,1386,5.0
3885,1412,5.0
3885,1661,4.0
3885,1834,5.0
3885,2060,5.0
3885,2079,4.0
3885,2122,5.0
3886,663,4.0
3886,679,4.0
3886,717,4.0
3886,829,4.0
3886,1021,5.0
3886,1086,4.0
3886,1223,5.0
3886,1291,4.0
3886,1365,5.0
3886,1468,3.0
3886,1542,5.0
3886,1566,2.0
3886,1721,5.0
3886,2097,5.0
3886,2200,5.0
3887,663,3.0
3887,847,3.0
3887,1197,5.0
3887,1509,5.0
3887,2324,5.0
3888,663,3.0
3888,862,2.0
3888,1185,4.0
3888,1450,5.0
3888,1949,5.0
3888,2282,4.0
3888,2390,4.0
3889,664,4.0
3889,1067,3.0
3889,1216,4.0
3889,1452,5.0
3889,1809,5.0
3889,2096,5.0
3889,2199,4.0
3889,2289,4.0
3890,665,4.0
3890,786,5.0
3890,859,5.0
3890,886,5.0
3890,1261,4.0
3890,1867,5.0
3890,2026,4.0
3891,666,4.0
3891,674,5.0
3891,1201,4.0
3891,1260,5.0
3891,1910,5.0
3892,667,5.0
3892,955,5.0
3892,1085,5.0
3892,1397,5.0
3892,1916,5.0
3892,2096,3.0
3893,668,5.0
3893,849,2.0
3893,920,4.0
3893,1153,3.0
3893,1242,5.0
3893,1244,4.0
3893,1318,4.0
3893,1341,5.0
3893,1351,4.0
3893,1414,3.0
3893,1453,4.0
3893,1496,3.0
3894,668,1.0
3894,1351,3.0
3894,1889,2.0
3894,1911,4.0
3894,2071,4.0
3895,668,4.0
3895,1009,4.0
3895,1996,4.0
3895,2032,3.0
3895,2097,3.0
3895,2099,4.0
3895,2105,3.0
3895,2115,3.0
3895,2216,4.0
3895,2232,5.0
3895,2278,3.0
3895,2287,4.0
3896,669,5.0
3896,1279,4.0
3896,1452,4.0
3896,1484,4.0
3896,1965,3.0
3897,669,5.0
3897,1138,3.0
3897,1216,5.0
3897,1242,5.0
3897,1411,5.0
3898,669,5.0
3898,1005,3.0
3898,2127,3.0
3898,2156,5.0
3898,2271,4.0
3898,2282,5.0
3899,669,5.0
3899,1243,5.0
3899,1342,4.0
3899,1380,5.0
3899,1411,5.0
3899,1450,3.0
3899,1480,5.0
3899,1579,4.0
3899,1688,5.0
3899,1750,5.0
3899,1890,4.0
3899,2024,5.0
3899,2166,4.0
3900,669,5.0
3900,1453,5.0
3900,1797,5.0
3900,1829,5.0
3900,1975,5.0
3900,2285,5.0
3901,669,4.0
3901,824,4.0
3901,828,2.0
3901,1062,5.0
3901,1078,5.0
3901,1196,4.0
3901,1224,5.0
3901,1243,5.0
3901,1295,5.0
3901,1325,4.0
3901,1415,5.0
3901,1480,4.0
3901,1481,3.0
3901,1496,4.0
3901,1509,4.0
3901,1526,5.0
3901,1528,3.0
3901,1557,5.0
3901,1560,4.0
3901,1803,4.0
3901,2212,5.0
3901,2213,3.0
3901,2223,4.0
3901,2245,5.0
3901,2254,5.0
3901,2293,4.0
3901,2324,4.0
3901,2377,5.0
3902,669,4.0
3902,1040,5.0
3902,1480,4.0
3902,2041,5.0
3902,2311,4.0
3902,2326,5.0
3903,669,5.0
3903,1244,5.0
3903,1452,5.0
3903,1800,5.0
3903,1804,4.0
3903,1838,4.0
3904,669,4.0
3904,707,5.0
3904,1827,2.0
3904,2210,5.0
3904,2245,5.0
3904,2254,5.0
3905,669,5.0
3905,1461,4.0
3905,1889,5.0
3905,2074,3.0
3905,2087,5.0
3906,669,5.0
3906,979,5.0
3906,1130,5.0
3906,1689,5.0
3906,2279,5.0
3907,669,4.0
3907,768,4.0
3907,1091,4.0
3907,1661,4.0
3907,1744,5.0
3907,1875,5.0
3907,1963,5.0
3907,2041,4.0
3907,2043,3.0
3907,2117,4.0
3907,2121,4.0
3907,2358,4.0
3908,669,3.0
3908,804,3.0
3908,1132,3.0
3908,1572,2.0
3908,1687,5.0
3908,1956,5.0
3908,2154,4.0
3908,2155,4.0
3909,669,3.0
3909,1361,4.0
3909,1460,5.0
3909,1688,4.0
3909,1875,5.0
3909,2027,4.0
3909,2033,5.0
3909,2044,2.0
3909,2132,5.0
3909,2162,5.0
3910,669,4.0
3910,794,5.0
3910,824,5.0
3910,1139,3.0
3910,1298,3.0
3910,1316,5.0
3910,1326,5.0
3910,1450,4.0
3910,2115,3.0
3910,2187,5.0
3911,669,4.0
3911,1078,1.0
3911,1117,5.0
3911,1333,5.0
3911,1661,5.0
3911,2039,2.0
3911,2062,5.0
3911,2154,5.0
3912,669,5.0
3912,1316,5.0
3912,1528,5.0
3912,1699,4.0
3912,1798,2.0
3912,1808,4.0
3913,669,5.0
3913,1321,5.0
3913,1849,4.0
3913,2021,5.0
3913,2311,5.0
3914,669,3.0
3914,1380,4.0
3914,1419,3.0
3914,1658,5.0
3914,1833,5.0
3914,2142,4.0
3915,669,4.0
3915,806,4.0
3915,880,5.0
3915,1322,5.0
3915,1875,5.0
3915,2216,4.0
3916,669,5.0
3916,1175,5.0
3916,1292,5.0
3916,1294,5.0
3916,1670,5.0
3916,1797,5.0
3916,1944,2.0
3917,669,3.0
3917,1197,5.0
3917,1316,5.0
3917,1460,5.0
3917,1496,5.0
3917,1652,4.0
3917,1672,4.0
3917,2257,4.0
3917,2312,3.0
3917,2339,3.0
3917,2340,5.0
3918,669,3.0
3918,683,3.0
3918,1294,4.0
3918,1391,3.0
3918,1821,2.0
3918,1895,4.0
3918,1962,4.0
3918,2116,4.0
3918,2120,3.0
3918,2216,3.0
3918,2226,2.0
3918,2289,4.0
3918,2367,3.0
3918,2385,5.0
3919,669,5.0
3919,1224,4.0
3919,1712,5.0
3919,2232,2.0
3919,2328,5.0
3920,669,3.0
3920,854,5.0
3920,1223,4.0
3920,1419,4.0
3920,1453,5.0
3920,1482,3.0
3920,1595,5.0
3920,1597,5.0
3920,1632,5.0
3920,1633,5.0
3920,1730,5.0
3920,2038,5.0
3921,669,5.0
3921,1202,5.0
3921,1376,5.0
3921,1449,3.0
3921,1576,5.0
3921,1579,4.0
3921,1697,5.0
3921,1795,4.0
3921,1878,5.0
3921,1889,5.0
3921,1890,5.0
3921,1895,4.0
3921,1927,4.0
3921,1937,4.0
3921,1991,4.0
3921,2067,4.0
3921,2270,5.0
3921,2357,5.0
3922,669,2.0
3922,794,5.0
3922,869,4.0
3922,1078,4.0
3922,1409,3.0
3922,1719,4.0
3922,1744,4.0
3922,1763,5.0
3922,1789,4.0
3922,1798,4.0
3922,1805,5.0
3922,1885,4.0
3922,1963,5.0
3922,2096,4.0
3922,2099,4.0
3922,2205,5.0
3922,2315,4.0
3923,669,5.0
3923,794,3.0
3923,1014,5.0
3923,1015,5.0
3923,1261,5.0
3923,1792,5.0
3923,1937,4.0
3923,2006,2.0
3923,2166,5.0
3923,2195,5.0
3923,2406,5.0
3923,2409,4.0
3924,669,5.0
3924,1327,2.0
3924,1771,5.0
3924,1853,4.0
3924,1880,5.0
3924,1936,4.0
3924,2044,3.0
3924,2342,3.0
3924,2368,5.0
3925,669,5.0
3925,675,5.0
3925,755,5.0
3925,873,5.0
3925,1031,2.0
3925,1123,2.0
3925,1135,5.0
3925,1312,3.0
3925,1439,5.0
3925,1481,3.0
3925,1799,5.0
3925,1800,5.0
3925,1829,5.0
3925,1873,5.0
3925,2040,4.0
3926,669,4.0
3926,755,5.0
3926,813,5.0
3926,829,5.0
3926,839,1.0
3926,1147,4.0
3926,1434,4.0
3926,1632,4.0
3926,1688,4.0
3926,1762,1.0
3926,1802,4.0
3926,1837,4.0
3926,1873,5.0
3926,1962,3.0
3926,1992,5.0
3926,2028,4.0
3926,2068,5.0
3926,2246,4.0
3926,2257,4.0
